nom_estab,codigo_act,nom_act,alcaldia,lat,lon
CENTAURO CLINICA DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.48922024,-99.13396922
CENTAURO CLINICA DENTAL,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30584424,-99.16475956
CENTO DE ATENCION BUCAL Y ORTODONCIA,621211,Consultorios dentales del sector privado,Iztapalapa,19.33518546,-99.05871783
CENTRAL CLINIC,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.45902713,-99.13787751
CENTRAL DENTAL,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.41703361,-99.160821
CENTRAL MEDICA COAPA,621211,Consultorios dentales del sector privado,Tlalpan,19.29071398,-99.12554382
CENTRAL MEDICA DE LA SALUD SERVICIO DENTAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.34585279,-98.99980955
CENTRAL ODONTOLOGICA SUR,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.34370525,-99.12619006
CENTRO ADONTOLOGICO ROMA,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.40838669,-99.16015786
CENTRO COMUNITARIO CONSULTORIO DENTAL,621211,Consultorios dentales del sector privado,Ãlvaro ObregÃ³n,19.3669901,-99.23285673
CENTRO COMUNITARIO SANTIAGO CUSMANO A.C CONSULTORIO DENTAL,621211,Consultorios dentales del sector privado,Ãlvaro ObregÃ³n,19.37970545,-99.22997956
CENTRO CONSULTORIO DENTAL,621211,Consultorios dentales del sector privado,Xochimilco,19.27766535,-99.12793081
CENTRO DE ALTA ESPECIALIDAD EN ODONTOLOGIA,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.44664768,-99.14439894
CENTRO DE ATENCION BUCAL Y ORTODONCIA,621211,Consultorios dentales del sector privado,Iztapalapa,19.35647773,-99.06667526
CENTRO DE ATENCION BUCAL Y ORTODONCIA,621211,Consultorios dentales del sector privado,Iztapalapa,19.33642013,-99.0618765
CENTRO DE ATENCION DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.45511204,-99.06635968
CENTRO DE ATENCION DENTAL LOS ANGELES,621211,Consultorios dentales del sector privado,Iztacalco,19.39986829,-99.06688495
CENTRO DE ATENCION ODONTOLOGICA HYGELA,621211,Consultorios dentales del sector privado,Iztapalapa,19.37666002,-99.01331797
CENTRO DE CUIDADO DENTAL,621211,Consultorios dentales del sector privado,Iztacalco,19.39224625,-99.07662872
CENTRO DE DIAGNOSTICO Y ESPECIALIDADES ODONTOLOGICA KS,621211,Consultorios dentales del sector privado,Iztacalco,19.4029836,-99.13528032
CENTRO DE EPECIALIDADES ODONTOLOGICAS,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.4485019,-99.1105126
CENTRO DE ESPECIALIDADES DENTALES,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.49692889,-99.12714686
CENTRO DE ESPECIALIDADES DENTALES,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47257682,-99.14403583
CENTRO DE ESPECIALIDADES DENTALES PORTALES,621211,Consultorios dentales del sector privado,Benito JuÃ¡rez,19.36199613,-99.14628918
CENTRO DE ESPECIALIDADES ODONTOLOGICAS,621211,Consultorios dentales del sector privado,Benito JuÃ¡rez,19.37551354,-99.1665629
CENTRO DE ESPECIALIDADES ODONTOLOGICAS,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.44654335,-99.10014035
CENTRO DE ESPECIALIDADES ODONTOLOGICAS,621211,Consultorios dentales del sector privado,Iztapalapa,19.35954519,-99.09689585
CENTRO DE ESPECIALIDADES ODONTOLOGICAS COSCOMATE,621211,Consultorios dentales del sector privado,Tlalpan,19.29411613,-99.15886308
CENTRO DE ESTUDIOS RADIOLOGICOS,621211,Consultorios dentales del sector privado,Tlalpan,19.29128456,-99.12596839
CENTRO DE ESTUDIOS SUPERIORES DE ORTODONCIA,621211,Consultorios dentales del sector privado,Benito JuÃ¡rez,19.36953412,-99.16674521
CENTRO DE IMPLANTES Y REHABILITACION ORAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.46746725,-99.16644033
CENTRO DE IMPLANTES Y REHABILITACION ORAL,621211,Consultorios dentales del sector privado,Azcapotzalco,19.46813067,-99.16652539
CENTRO DE MEDICINA HUMANA,621211,Consultorios dentales del sector privado,Tlalpan,19.29180428,-99.23929579
CENTRO DE MEDICINA ODONTOLOGICA AVANZADA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.48251361,-99.10304686
CENTRO DE ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.52772875,-99.17058811
CENTRO DE ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.32401822,-99.15790057
CENTRO DE ODONTOLOGIA INTEGRAL LOMAS DE VIRREYES,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.41075744,-99.217659
CENTRO DE ORTODONCIA DIGITAL Y DE ESPECIALIDADES LARC,621211,Consultorios dentales del sector privado,La Magdalena Contreras,19.32098554,-99.22236725
CENTRO DE REHABILITACION BUCAL Y ESTETICA,621211,Consultorios dentales del sector privado,Tlalpan,19.29100276,-99.2385569
CENTRO DE REHABILITACION DENTAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.35363137,-99.06755588
CENTRO DE REHABILITACION DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.50521464,-99.1286123
CENTRO DE REHABILITACION DENTAL,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.45912834,-99.18381276
CENTRO DE REHABILITACION E IMPLANTOLOGIA BUCAL,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.31499496,-99.12780604
CENTRO DE REHABILITACION ODONTOLOGICA INTEGRAL,621211,Consultorios dentales del sector privado,TlÃ¡huac,19.2861732,-99.00472443
CENTRO DE SALUD DENTAL,621211,Consultorios dentales del sector privado,Ãlvaro ObregÃ³n,19.34633062,-99.18750408
CENTRO DE SALUD DENTAL,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.40818964,-99.10562989
CENTRO DEESTUDIOS DE POSGRADOS EN ORTODONCIA VALLE DE ANAHUAC,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.33647205,-99.14303139
CENTRO DENTAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.33399914,-99.03984658
CENTRO DENTAL CARTAGENA,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.4017367,-99.18682518
CENTRO DENTAL CLINICA HOCHEL,621211,Consultorios dentales del sector privado,Iztacalco,19.39815274,-99.12503822
CENTRO DENTAL CORONA,621211,Consultorios dentales del sector privado,Cuajimalpa de Morelos,19.34734591,-99.30085024
CENTRO DENTAL ESPECIALIZADO,621211,Consultorios dentales del sector privado,Ãlvaro ObregÃ³n,19.35003372,-99.22331093
CENTRO DENTAL LA VIRGEN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.33060196,-99.13721644
CENTRO ESPECIALIZADO EN ODONTOLOGIA SHTALIM,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.40756724,-99.17329878
CENTRO ESTETICO Y ORTODONCIA,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.32842003,-99.13672085
CENTRO INTEGRAL DE ATENCION DENTAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.45474144,-99.06774532
CENTRO INTEGRAL DE ODONTOLOGIA Y RESTAURADORA,621211,Consultorios dentales del sector privado,Xochimilco,19.24750241,-99.07355709
CENTRO INTEGRAL ODONTOLOGICO,621211,Consultorios dentales del sector privado,Iztacalco,19.38995035,-99.06116441
CENTRO INTUS RENACER UNIDAD DE SALUD,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.45180628,-99.14641133
CENTRO MEDENT,621211,Consultorios dentales del sector privado,Azcapotzalco,19.49035138,-99.18461879
CENTRO MEDICO COYOACAN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30999698,-99.12887559
CENTRO MEDICO COYOACAN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30999698,-99.12887559
CENTRO MEDICO COYOACAN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30999698,-99.12887559
CENTRO MEDICO COYOACAN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30975993,-99.12970165
CENTRO MEDICO COYOACAN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30975993,-99.12970165
CENTRO MEDICO COYOACAN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30975993,-99.12970165
CENTRO MEDICO COYOACAN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30975993,-99.12970165
CENTRO MEDICO COYOACAN CONSULTORIO DENTAL,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.30975993,-99.12970165
CENTRO MEDICO FAMILIAR,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.32629616,-99.11362369
CENTRO MEDICOCOYOACAN,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.31078515,-99.12600548
CENTRO NIDO,621211,Consultorios dentales del sector privado,Benito JuÃ¡rez,19.39642352,-99.17906656
CENTRO ODONTOLOGICO,621211,Consultorios dentales del sector privado,Xochimilco,19.26393619,-99.11735486
CENTRO ODONTOLOGICO DE ALTA ESPECIALIDAD Y LASER,621211,Consultorios dentales del sector privado,Iztapalapa,19.36652301,-99.1116094
CENTRO ODONTOLOGICO DORADO,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.33752318,-99.1217922
CENTRO ODONTOLOGICO ESPECIALIZADO,621211,Consultorios dentales del sector privado,Azcapotzalco,19.49199518,-99.20866315
CENTRO ODONTOLOGICO ESPECIALIZADO,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.43489384,-99.18559768
CENTRO ODONTOLOGICO FAMILIAR,621211,Consultorios dentales del sector privado,Iztapalapa,19.37649284,-99.07451372
CENTRO ODONTOLOGICO INFANTIL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47568597,-99.11848473
CENTRO ODONTOLOGICO INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.46615362,-99.12468967
CENTRO ODONTOLOGICO INTEGRAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47414041,-99.06943255
CENTRO ODONTOLOGICO INTEGRAL,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.32973767,-99.12311152
CENTRO ODONTOLOGICO INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.32475215,-99.04776944
CENTRO ODONTOLOGICO INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.32364346,-99.09855396
CENTRO ODONTOLOGICO INTEGRAL,621211,Consultorios dentales del sector privado,Benito JuÃ¡rez,19.39608721,-99.14512789
CENTRO ODONTOLOGICO INTEGRAL,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.43529121,-99.09704532
CENTRO ODONTOLOGICO INTEGRAL,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.4179423,-99.121897
CENTRO ODONTOLOGICO INTEGRAL SIN NOMBRE,621211,Consultorios dentales del sector privado,Xochimilco,19.26472811,-99.11170151
CENTRO ODONTOLOGICO KR,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.44501491,-99.09705754
CENTRO ODONTOLOGICO MG,621211,Consultorios dentales del sector privado,Azcapotzalco,19.46784118,-99.16657535
CENTRO ODONTOLOGICO MORA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.54607138,-99.13579036
CENTRO ODONTOLOGICO PREVENCION Y REHABILITACION,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.43560733,-99.18983232
CENTRO ODONTOLOGICO RESTAURATIVO Y ESTETICO,621211,Consultorios dentales del sector privado,Benito JuÃ¡rez,19.38254833,-99.17691168
CENTRO ODONTOLOGICO SIN NOMBRE,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.51226212,-99.09845417
CENTRO ODONTOLOGICO Y DE SALUD AMATIS,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.45055115,-99.15635434
CENTRO RADIOLOGICO DENTAL DIGITAL IMAGIN,621211,Consultorios dentales del sector privado,Iztacalco,19.39981252,-99.07126571
CENTRO SOCIAL DE UNIDAD PILOTO,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.32215755,-99.11365952
CENTRO TERAPEUTICO INTEGRAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.29113703,-99.06685053
CENTRO VETERINARIO SIN NOMBRE,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.50739075,-99.12443976
CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.4190973,-99.1642191
CEODENT,621211,Consultorios dentales del sector privado,Benito JuÃ¡rez,19.39413949,-99.13432031
CETRO INTEGRAL PARA LA SALUD BUCAL,621211,Consultorios dentales del sector privado,Iztapalapa,19.33620937,-99.02566129
CG DENTAL ODONTOLOGO,621211,Consultorios dentales del sector privado,Iztapalapa,19.35190513,-99.06398269
CH DENTAL,621211,Consultorios dentales del sector privado,CoyoacÃ¡n,19.32343207,-99.16589509
CHIQUIDENT,621211,Consultorios dentales del sector privado,Tlalpan,19.29819482,-99.13107315
CIIO DENT,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.44353138,-99.16487236
CIO DENTAL,621211,Consultorios dentales del sector privado,Iztacalco,19.39925579,-99.06800625
CIRFDENT,621211,Consultorios dentales del sector privado,Venustiano Carranza,19.43541411,-99.09348875
CIRUGIA GENERAL,621211,Consultorios dentales del sector privado,Tlalpan,19.29617416,-99.16118248
CIRUGIA GENERAL Y ENDOSCOPIA,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.40640529,-99.1659502
CIRUGIA MAXILOFACIAL,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.40683965,-99.16666056
CIRUGIA ODONTOLOGICA,621211,Consultorios dentales del sector privado,Tlalpan,19.29617416,-99.16118248
CIRUGIA ORAL Y MAXILOFACIAL,621211,Consultorios dentales del sector privado,Miguel Hidalgo,19.42941704,-99.2154279
CIRUGIA Y APARATOLOGIA BUCAL,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.48590959,-99.13867164
CIRUJANA DENTISTA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.53956603,-99.15257485
CIRUJANO DENTAL,621211,Consultorios dentales del sector privado,CuauhtÃ©moc,19.42515462,-99.13316647
CIRUJANO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,Iztapalapa,19.38945371,-99.08483849
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Iztapalapa,19.37975376,-99.11071617
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Iztapalapa,19.35625497,-99.10958647
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Iztapalapa,19.37537852,-99.0225419
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Iztacalco,19.40177685,-99.07342935
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.45627707,-99.05678133
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47851446,-99.11750072
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.47627946,-99.08198298
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.46342893,-99.11304767
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.50241986,-99.08931589
CIRUJANO DENTISTA,621211,Consultorios dentales del sector privado,Gustavo A. Madero,19.50313252,-99.09315158
